Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6842,CA-2016-123946,09/12/16,09/17/16,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.700000000000003,3,0,1.6559999999999988
6843,CA-2016-123946,09/12/16,09/17/16,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0,5.2164000000000001
6844,CA-2016-123946,09/12/16,09/17/16,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.900000000000006,5,0,0.67899999999999849
6845,CA-2016-123946,09/12/16,09/17/16,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1059.1199999999999,4,0,307.14479999999992
6846,CA-2014-147543,07/06/14,07/12/14,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48000000000002,2,0.20000000000000001,47.848000000000013
6847,US-2016-159093,05/09/16,05/14/16,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.039999999999999,4,0,14.417999999999999
6848,CA-2016-162110,07/18/16,07/22/16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.991999999999997,1,0.20000000000000001,3.4995000000000029
6849,US-2016-163461,06/18/16,06/21/16,First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,76.864000000000004,2,0.20000000000000001,26.902399999999993
6850,CA-2014-101462,04/20/14,04/25/14,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.920000000000002,4,0,27.563200000000002
6851,US-2016-100461,01/08/16,01/12/16,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.8800000000001,6,0,407.12880000000007
6852,US-2016-100461,01/08/16,01/12/16,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,106.05,7,0,49.843499999999999
6853,US-2017-162670,12/23/17,12/28/17,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.039999999999999,4,0,17.371200000000002
6854,US-2017-162670,12/23/17,12/28/17,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97000000000003,3,0,148.49099999999996
6855,US-2017-162670,12/23/17,12/28/17,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.95999999999998,4,0,14.718399999999974
6856,US-2017-162670,12/23/17,12/28/17,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.960000000000001,2,0,20.6816
6857,US-2017-162670,12/23/17,12/28/17,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0,85.981799999999993
6858,CA-2017-128965,04/17/17,04/22/17,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.140000000000001,3,0,13.507200000000001
6859,CA-2017-128965,04/17/17,04/22/17,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.3799999999999999,2,0,3.4685999999999999
6860,CA-2017-128965,04/17/17,04/22/17,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0,3.5970000000000004
6861,CA-2017-128965,04/17/17,04/22/17,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.88999999999999,11,0,46.731299999999962
6862,CA-2017-128965,04/17/17,04/22/17,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.039999999999999,8,0,11.2896
6863,CA-2017-128965,04/17/17,04/22/17,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.35200000000003,3,0.20000000000000001,-19.105800000000016
6864,CA-2017-138618,12/01/17,12/08/17,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,10.368000000000002,2,0.20000000000000001,3.6288
6865,US-2016-126452,08/21/16,08/28/16,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.672000000000001,2,0.20000000000000001,4.7519999999999998
6866,US-2016-126452,08/21/16,08/28/16,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.959999999999994,5,0.20000000000000001,-20.690999999999992
6867,US-2016-126452,08/21/16,08/28/16,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.96999999999997,3,0,91.789199999999994
6868,US-2016-126452,08/21/16,08/28/16,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.983999999999998,2,0.20000000000000001,-7.9959999999999996
6869,US-2016-126452,08/21/16,08/28/16,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.0560000000005,9,0.20000000000000001,180.44099999999992
6870,US-2016-126452,08/21/16,08/28/16,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.960000000000001,2,0,6.2208000000000006
6871,US-2016-126452,08/21/16,08/28/16,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.520000000000003,9,0,21.384
6872,CA-2016-145009,12/05/16,12/08/16,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,60610,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952000000000002,3,0.20000000000000001,3.8843999999999994
6873,CA-2015-162544,12/16/15,12/19/15,First Class,SG-20080,Sandra Glassco,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,4.9800000000000004,1,0,2.3406000000000002
6874,CA-2014-124394,10/17/14,10/22/14,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.779999999999996,5,0.80000000000000004,-17.248000000000008
6875,CA-2014-124394,10/17/14,10/22/14,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.97600000000001,3,0.20000000000000001,-17.996400000000019
6876,US-2016-121013,09/05/16,09/10/16,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.059999999999999,2,0,11.778199999999998
6877,US-2016-121013,09/05/16,09/10/16,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.9400000000001,3,0,314.05859999999996
6878,US-2015-123918,10/15/15,10/15/15,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.376,6,0.59999999999999998,-95.24760000000002
6879,US-2015-123918,10/15/15,10/15/15,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,5.3440000000000003,1,0.20000000000000001,1.8703999999999998
6880,CA-2015-137113,12/01/15,12/05/15,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.9200000000003,5,0.20000000000000001,125.24499999999995
6881,CA-2015-137113,12/01/15,12/05/15,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,32.400000000000006,5,0,15.552000000000001
6882,CA-2015-137113,12/01/15,12/05/15,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.3999999999999,9,0,401.81399999999985
6883,CA-2015-137113,12/01/15,12/05/15,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.72999999999999,3,0,2.9346000000000032
6884,CA-2015-137113,12/01/15,12/05/15,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,5,0,52.531999999999996
6885,CA-2015-120677,05/31/15,06/04/15,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.8400000000001,8,0,770.35199999999986
6886,CA-2017-123036,09/10/17,09/17/17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056000000000004,4,0.20000000000000001,8.8008000000000006
6887,CA-2017-123036,09/10/17,09/17/17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.89600000000002,2,0.40000000000000002,-56.310799999999972
6888,CA-2017-120222,04/25/17,05/02/17,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.049999999999997,3,0,8.7629999999999999
6889,CA-2017-120222,04/25/17,05/02/17,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,73.343999999999994,3,0.20000000000000001,27.503999999999998
6890,CA-2017-164756,09/18/17,09/22/17,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.680000000000007,8,0,26.790400000000005
6891,CA-2017-164756,09/18/17,09/22/17,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.960000000000001,7,0,24.460800000000003
6892,CA-2017-164756,09/18/17,09/22/17,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0,34.181999999999988
6893,CA-2017-164756,09/18/17,09/22/17,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.920000000000002,4,0,12.441600000000001
6894,CA-2017-164756,09/18/17,09/22/17,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0,6.9087999999999994
6895,CA-2017-164756,09/18/17,09/22/17,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98000000000002,2,0,119.4742
6896,CA-2017-164756,09/18/17,09/22/17,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.479999999999997,2,0,9.9991999999999948
6897,CA-2017-164756,09/18/17,09/22/17,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,244.54999999999998,5,0,114.93849999999998
6898,CA-2017-122028,08/18/17,08/25/17,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.782000000000002,3,0.69999999999999996,-7.9067999999999969
6899,US-2015-165512,05/24/15,05/26/15,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.65099999999995,7,0.29999999999999999,-163.57670000000005
6900,US-2015-165512,05/24/15,05/26/15,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.6559999999999988,6,0.80000000000000004,-13.015200000000004
6901,CA-2015-140557,09/07/15,09/11/15,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,559.92999999999995,7,0,167.97899999999996
6902,US-2017-135013,07/24/17,07/24/17,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,5,0.20000000000000001,839.9860000000001
6903,CA-2017-111220,09/02/17,09/08/17,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,4,0.20000000000000001,5.5999999999999996
6904,CA-2017-111220,09/02/17,09/08/17,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.5879999999999992,2,0.80000000000000004,-15.087600000000002
6905,CA-2017-111220,09/02/17,09/08/17,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",235.91999999999999,5,0.20000000000000001,-44.235000000000007
6906,US-2017-149006,12/06/17,12/08/17,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.68,1,0,2.8836000000000004
6907,CA-2017-149468,05/20/17,05/20/17,Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,Michigan,48183,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.280000000000001,2,0,19.814399999999999
6908,CA-2016-140249,09/27/16,10/03/16,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.5840000000001,2,0.20000000000000001,125.19799999999992
6909,US-2017-135503,12/10/17,12/15/17,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,4.2803999999999984
6910,CA-2014-126277,09/13/14,09/18/14,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.5020000000000002,3,0.69999999999999996,-2.0015999999999998
6911,US-2017-115301,07/29/17,08/02/17,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.95999999999999,2,0,25.511200000000002
6912,CA-2017-168942,08/01/17,08/05/17,Second Class,EM-13960,Eric Murdock,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.53999999999999,3,0,50.365800000000007
6913,US-2017-128398,05/02/17,05/05/17,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,4,0,59.037199999999999
6914,CA-2015-104115,06/12/15,06/16/15,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,West Palm Beach,Florida,33407,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,55.984000000000009,2,0.20000000000000001,4.1987999999999985
6915,CA-2014-142510,12/22/14,12/29/14,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,132.16,1,0.20000000000000001,9.911999999999999
6916,CA-2014-142510,12/22/14,12/29/14,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.903999999999996,6,0.80000000000000004,-31.332000000000008
6917,CA-2014-142510,12/22/14,12/29/14,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,124.032,4,0.20000000000000001,44.961600000000004
6918,CA-2014-124247,12/16/14,12/21/14,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.9200000000003,5,0.20000000000000001,70.196000000000026
6919,CA-2016-105473,04/16/16,04/18/16,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.799999999999997,3,0,0.86400000000000077
6920,CA-2015-102806,05/21/15,05/28/15,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.588000000000001,2,0.69999999999999996,-18.031199999999998
6921,CA-2017-121706,02/26/17,03/02/17,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.78999999999996,7,0,99.901199999999989
6922,CA-2017-109211,04/04/17,04/10/17,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98,1,0,8.4900000000000002
6923,CA-2015-134257,03/16/15,03/19/15,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55000000000001,5,0,240.8595
6924,CA-2015-134257,03/16/15,03/19/15,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.3799999999999999,2,0,3.3947999999999996
6925,CA-2015-137925,11/30/15,12/04/15,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0,10.883599999999998
6926,CA-2015-137925,11/30/15,12/04/15,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.40800000000013,12,0.20000000000000001,42.588000000000022
6927,CA-2016-140046,07/28/16,08/03/16,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.899999999999999,3,0,8.6939999999999991
6928,CA-2016-140382,06/23/16,06/25/16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.680000000000007,4,0,25.293599999999998
6929,CA-2016-140382,06/23/16,06/25/16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,0,10.307099999999998
6930,CA-2016-140382,06/23/16,06/25/16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.34400000000005,7,0.20000000000000001,97.013699999999858
6931,CA-2016-140382,06/23/16,06/25/16,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.98,1,0,9.3905999999999992
6932,CA-2014-164182,07/14/14,07/18/14,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.493999999999998,1,0.40000000000000002,-2.2490000000000023
6933,CA-2014-164182,07/14/14,07/18/14,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,23.987999999999996,2,0.40000000000000002,-13.993000000000004
6934,CA-2014-164182,07/14/14,07/18/14,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.983999999999998,2,0.20000000000000001,1.1993999999999998
6935,CA-2014-164182,07/14/14,07/18/14,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584000000000003,2,0.20000000000000001,4.6781999999999968
6936,CA-2017-137365,11/30/17,12/03/17,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976000000000013,3,0.20000000000000001,-10.797300000000011
6937,CA-2016-129847,09/02/16,09/04/16,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272000000000006,2,0.59999999999999998,-75.844800000000006
6938,CA-2014-126963,06/15/14,06/15/14,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,36.544000000000004,2,0.20000000000000001,11.876799999999998
6939,CA-2016-125094,11/05/16,11/09/16,Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72000000000003,4,0,52.769200000000012
6940,CA-2017-107132,06/26/17,06/30/17,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,102.36799999999999,2,0.20000000000000001,37.108400000000003
6941,CA-2017-107132,06/26/17,06/30/17,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.399999999999999,5,0,8.2359999999999989
6942,CA-2017-107132,06/26/17,06/30/17,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0,214.16399999999993
6943,CA-2017-107132,06/26/17,06/30/17,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.519999999999996,3,0,31.519199999999998
6944,CA-2015-139248,07/25/15,07/30/15,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96000000000004,5,0.20000000000000001,38.997500000000002
6945,CA-2014-148369,09/23/14,09/27/14,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.119999999999999,4,0,5.4487999999999994
6946,CA-2016-106243,09/30/16,10/04/16,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.91999999999996,5,0.20000000000000001,-26.195999999999984
